example_id,question_hash,split,question_type,difficulty_level,policy_id,policy_family,selector_eligible,context_count,context_token_count,supporting_fact_count,supporting_fact_title_recall,supporting_fact_sentence_recall,answer_correctness_f1,answer_exact_match,answer_containment,evidence_efficiency,abstained,abstention_correctness,final_quality_score,measured_cost_units,total_latency_ms,api_call_count,failure
1d8396b389efa59a20b8de9ac2039d874b9b6166ed9ae590cfc45865a214fe49,9303f8a61f01ecf4010c56fb9fb6b093886e16d4ddc67e98b0d7fdfc09a7bd72,validation,bridge,hard,expanded_retrieval_multi_context,expanded,True,4,208,2,0.5,0.5,1.0,1.0,1.0,0.25,False,1.0,0.8125,4.208,0.26954058557748795,4,0
1d8396b389efa59a20b8de9ac2039d874b9b6166ed9ae590cfc45865a214fe49,9303f8a61f01ecf4010c56fb9fb6b093886e16d4ddc67e98b0d7fdfc09a7bd72,validation,bridge,hard,adaptive_routing_on_insufficient_evidence,adaptive,True,1,51,2,0.5,0.5,1.0,1.0,1.0,1.0,False,1.0,0.8500000000000001,1.051,0.28354115784168243,1,0
1d8396b389efa59a20b8de9ac2039d874b9b6166ed9ae590cfc45865a214fe49,9303f8a61f01ecf4010c56fb9fb6b093886e16d4ddc67e98b0d7fdfc09a7bd72,validation,bridge,hard,bm25_low_k,bm25,True,2,110,2,0.5,0.5,1.0,1.0,1.0,0.5,False,1.0,0.8250000000000001,2.11,0.26570912450551987,2,0
1d8396b389efa59a20b8de9ac2039d874b9b6166ed9ae590cfc45865a214fe49,9303f8a61f01ecf4010c56fb9fb6b093886e16d4ddc67e98b0d7fdfc09a7bd72,validation,bridge,hard,bm25_high_k,bm25,True,6,410,2,0.5,0.5,1.0,1.0,1.0,0.16666666666666666,False,1.0,0.8083333333333333,6.41,0.3146659582853317,6,0
1d8396b389efa59a20b8de9ac2039d874b9b6166ed9ae590cfc45865a214fe49,9303f8a61f01ecf4010c56fb9fb6b093886e16d4ddc67e98b0d7fdfc09a7bd72,validation,bridge,hard,rerank_top_k,rerank,True,3,192,2,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,False,1.0,0.8166666666666668,3.192,0.34900009632110596,3,0
1d8396b389efa59a20b8de9ac2039d874b9b6166ed9ae590cfc45865a214fe49,9303f8a61f01ecf4010c56fb9fb6b093886e16d4ddc67e98b0d7fdfc09a7bd72,validation,bridge,hard,static_default_policy,static,True,2,147,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,2.147,0.2832915633916855,2,0
1d8396b389efa59a20b8de9ac2039d874b9b6166ed9ae590cfc45865a214fe49,9303f8a61f01ecf4010c56fb9fb6b093886e16d4ddc67e98b0d7fdfc09a7bd72,validation,bridge,hard,rag_compass_optional,rag,True,3,149,2,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,False,1.0,0.8166666666666668,3.149,0.25970861315727234,3,0
1d8396b389efa59a20b8de9ac2039d874b9b6166ed9ae590cfc45865a214fe49,9303f8a61f01ecf4010c56fb9fb6b093886e16d4ddc67e98b0d7fdfc09a7bd72,validation,bridge,hard,supporting_fact_aware_oracle_ceiling,supporting,False,2,173,2,1.0,1.0,1.0,1.0,1.0,1.0,False,1.0,1.0,2.173,0.262250192463398,2,0
2378726bc49adb5bac50c4521f365baa2479e90cd6059165f9d2d90a54527f57,04a0dbd81491008a69ef78a912a1cfacf9e39f61c154de5bbe5e10a4cace6688,validation,bridge,hard,low_retrieval_single_context,low,True,1,88,2,0.5,0.5,1.0,1.0,1.0,1.0,False,1.0,0.8500000000000001,1.088,0.264500267803669,1,0
2378726bc49adb5bac50c4521f365baa2479e90cd6059165f9d2d90a54527f57,04a0dbd81491008a69ef78a912a1cfacf9e39f61c154de5bbe5e10a4cace6688,validation,bridge,hard,expanded_retrieval_multi_context,expanded,True,4,328,2,0.5,0.5,1.0,1.0,1.0,0.25,False,1.0,0.8125,4.328,0.24458300322294235,4,0
2378726bc49adb5bac50c4521f365baa2479e90cd6059165f9d2d90a54527f57,04a0dbd81491008a69ef78a912a1cfacf9e39f61c154de5bbe5e10a4cace6688,validation,bridge,hard,adaptive_routing_on_insufficient_evidence,adaptive,True,1,88,2,0.5,0.5,1.0,1.0,1.0,1.0,False,1.0,0.8500000000000001,1.088,0.276041217148304,1,0
2378726bc49adb5bac50c4521f365baa2479e90cd6059165f9d2d90a54527f57,04a0dbd81491008a69ef78a912a1cfacf9e39f61c154de5bbe5e10a4cace6688,validation,bridge,hard,bm25_low_k,bm25,True,2,141,2,1.0,1.0,1.0,1.0,1.0,1.0,False,1.0,1.0,2.141,0.2350006252527237,2,0
2378726bc49adb5bac50c4521f365baa2479e90cd6059165f9d2d90a54527f57,04a0dbd81491008a69ef78a912a1cfacf9e39f61c154de5bbe5e10a4cace6688,validation,bridge,hard,bm25_high_k,bm25,True,6,449,2,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,False,1.0,0.9666666666666668,6.449,0.23274961858987808,6,0
2378726bc49adb5bac50c4521f365baa2479e90cd6059165f9d2d90a54527f57,04a0dbd81491008a69ef78a912a1cfacf9e39f61c154de5bbe5e10a4cace6688,validation,bridge,hard,rerank_top_k,rerank,True,3,214,2,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,False,1.0,0.9833333333333334,3.214,0.4786243662238121,3,0
2378726bc49adb5bac50c4521f365baa2479e90cd6059165f9d2d90a54527f57,04a0dbd81491008a69ef78a912a1cfacf9e39f61c154de5bbe5e10a4cace6688,validation,bridge,hard,static_default_policy,static,True,2,93,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,2.093,0.2552913501858711,2,0
2378726bc49adb5bac50c4521f365baa2479e90cd6059165f9d2d90a54527f57,04a0dbd81491008a69ef78a912a1cfacf9e39f61c154de5bbe5e10a4cace6688,validation,bridge,hard,rag_compass_optional,rag,True,3,214,2,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,False,1.0,0.9833333333333334,3.214,0.25679077953100204,3,0
2378726bc49adb5bac50c4521f365baa2479e90cd6059165f9d2d90a54527f57,04a0dbd81491008a69ef78a912a1cfacf9e39f61c154de5bbe5e10a4cace6688,validation,bridge,hard,supporting_fact_aware_oracle_ceiling,supporting,False,2,141,2,1.0,1.0,1.0,1.0,1.0,1.0,False,1.0,1.0,2.141,0.24412479251623154,2,0
b764ff3c4d6e596bf1347d11a5b005bdfb85cb631166aabbb3798e2f743ee570,d80651f8307143757efeb63db7cbd4feb43ad64bdf196a6c40ddfad92449b380,validation,comparison,hard,low_retrieval_single_context,low,True,1,59,2,0.5,0.5,0.0,0.0,0.0,1.0,True,0.0,0.2,1.059,0.30849967151880264,1,0
b764ff3c4d6e596bf1347d11a5b005bdfb85cb631166aabbb3798e2f743ee570,d80651f8307143757efeb63db7cbd4feb43ad64bdf196a6c40ddfad92449b380,validation,comparison,hard,expanded_retrieval_multi_context,expanded,True,4,200,2,1.0,1.0,1.0,1.0,1.0,0.5,False,1.0,0.9750000000000001,4.2,0.2939170226454735,4,0
b764ff3c4d6e596bf1347d11a5b005bdfb85cb631166aabbb3798e2f743ee570,d80651f8307143757efeb63db7cbd4feb43ad64bdf196a6c40ddfad92449b380,validation,comparison,hard,adaptive_routing_on_insufficient_evidence,adaptive,True,1,59,2,0.5,0.5,0.0,0.0,0.0,1.0,True,0.0,0.2,1.059,0.29783323407173157,1,0
b764ff3c4d6e596bf1347d11a5b005bdfb85cb631166aabbb3798e2f743ee570,d80651f8307143757efeb63db7cbd4feb43ad64bdf196a6c40ddfad92449b380,validation,comparison,hard,bm25_low_k,bm25,True,2,311,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,2.311,0.2903752028942108,2,0
b764ff3c4d6e596bf1347d11a5b005bdfb85cb631166aabbb3798e2f743ee570,d80651f8307143757efeb63db7cbd4feb43ad64bdf196a6c40ddfad92449b380,validation,comparison,hard,bm25_high_k,bm25,True,6,611,2,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,False,1.0,0.9666666666666668,6.611,0.2882909029722214,6,0
b764ff3c4d6e596bf1347d11a5b005bdfb85cb631166aabbb3798e2f743ee570,d80651f8307143757efeb63db7cbd4feb43ad64bdf196a6c40ddfad92449b380,validation,comparison,hard,rerank_top_k,rerank,True,3,340,2,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,False,1.0,0.9833333333333334,3.34,0.4504593089222908,3,0
b764ff3c4d6e596bf1347d11a5b005bdfb85cb631166aabbb3798e2f743ee570,d80651f8307143757efeb63db7cbd4feb43ad64bdf196a6c40ddfad92449b380,validation,comparison,hard,static_default_policy,static,True,2,288,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,2.288,0.3111669793725014,2,0
b764ff3c4d6e596bf1347d11a5b005bdfb85cb631166aabbb3798e2f743ee570,d80651f8307143757efeb63db7cbd4feb43ad64bdf196a6c40ddfad92449b380,validation,comparison,hard,rag_compass_optional,rag,True,3,141,2,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,False,1.0,0.8166666666666668,3.141,0.29966607689857483,3,0
b764ff3c4d6e596bf1347d11a5b005bdfb85cb631166aabbb3798e2f743ee570,d80651f8307143757efeb63db7cbd4feb43ad64bdf196a6c40ddfad92449b380,validation,comparison,hard,supporting_fact_aware_oracle_ceiling,supporting,False,2,121,2,1.0,1.0,1.0,1.0,1.0,1.0,False,1.0,1.0,2.121,0.2910848706960678,2,0
1d837e279a73b07f91bd972c73649c2acc33124a6fe22a65a2e20aca749cf932,d3df64c7392e142866bfd511aab15cf39880dd6adbbe389d80e5c7aa37badfda,confirmatory_test,comparison,hard,low_retrieval_single_context,low,True,1,42,2,0.5,0.5,1.0,1.0,0.0,1.0,False,1.0,0.8500000000000001,1.042,0.3109164535999298,1,0
1d837e279a73b07f91bd972c73649c2acc33124a6fe22a65a2e20aca749cf932,d3df64c7392e142866bfd511aab15cf39880dd6adbbe389d80e5c7aa37badfda,confirmatory_test,comparison,hard,expanded_retrieval_multi_context,expanded,True,4,236,2,1.0,1.0,1.0,1.0,0.0,0.5,False,1.0,0.9750000000000001,4.236,0.27912482619285583,4,0
1d837e279a73b07f91bd972c73649c2acc33124a6fe22a65a2e20aca749cf932,d3df64c7392e142866bfd511aab15cf39880dd6adbbe389d80e5c7aa37badfda,confirmatory_test,comparison,hard,adaptive_routing_on_insufficient_evidence,adaptive,True,1,42,2,0.5,0.5,1.0,1.0,0.0,1.0,False,1.0,0.8500000000000001,1.042,0.5740420892834663,1,0
1d837e279a73b07f91bd972c73649c2acc33124a6fe22a65a2e20aca749cf932,d3df64c7392e142866bfd511aab15cf39880dd6adbbe389d80e5c7aa37badfda,confirmatory_test,comparison,hard,bm25_low_k,bm25,True,2,222,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,2.222,0.2789590507745743,2,0
1d837e279a73b07f91bd972c73649c2acc33124a6fe22a65a2e20aca749cf932,d3df64c7392e142866bfd511aab15cf39880dd6adbbe389d80e5c7aa37badfda,confirmatory_test,comparison,hard,bm25_high_k,bm25,True,6,505,2,0.5,0.5,1.0,1.0,0.0,0.16666666666666666,False,1.0,0.8083333333333333,6.505,0.2804165706038475,6,0
1d837e279a73b07f91bd972c73649c2acc33124a6fe22a65a2e20aca749cf932,d3df64c7392e142866bfd511aab15cf39880dd6adbbe389d80e5c7aa37badfda,confirmatory_test,comparison,hard,rerank_top_k,rerank,True,3,264,2,0.5,0.5,1.0,1.0,0.0,0.3333333333333333,False,1.0,0.8166666666666668,3.2640000000000002,0.38283318281173706,3,0
1d837e279a73b07f91bd972c73649c2acc33124a6fe22a65a2e20aca749cf932,d3df64c7392e142866bfd511aab15cf39880dd6adbbe389d80e5c7aa37badfda,confirmatory_test,comparison,hard,static_default_policy,static,True,2,100,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,2.1,0.289292074739933,2,0
1d837e279a73b07f91bd972c73649c2acc33124a6fe22a65a2e20aca749cf932,d3df64c7392e142866bfd511aab15cf39880dd6adbbe389d80e5c7aa37badfda,confirmatory_test,comparison,hard,rag_compass_optional,rag,True,3,174,2,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,False,1.0,0.9833333333333334,3.174,0.2687079831957817,3,0
1d837e279a73b07f91bd972c73649c2acc33124a6fe22a65a2e20aca749cf932,d3df64c7392e142866bfd511aab15cf39880dd6adbbe389d80e5c7aa37badfda,confirmatory_test,comparison,hard,supporting_fact_aware_oracle_ceiling,supporting,False,2,117,2,1.0,1.0,1.0,1.0,0.0,1.0,False,1.0,1.0,2.117,0.26574917137622833,2,0
7403f4f634735e6f99d88bb3c3790962930e802bee81081c7e790d42c5d55ddc,ac767c55694f4822a12b26e418329d55d2f6bccb8a6a9e1c99ddb99e24da1a61,validation,bridge,hard,low_retrieval_single_context,low,True,1,53,3,0.5,0.3333333333333333,0.0,0.0,0.0,1.0,True,0.0,0.18333333333333335,1.053,0.3258325159549713,1,0
7403f4f634735e6f99d88bb3c3790962930e802bee81081c7e790d42c5d55ddc,ac767c55694f4822a12b26e418329d55d2f6bccb8a6a9e1c99ddb99e24da1a61,validation,bridge,hard,expanded_retrieval_multi_context,expanded,True,4,263,3,0.5,0.3333333333333333,0.0,0.0,0.0,0.25,True,0.0,0.14583333333333334,4.263,0.31362567096948624,4,0
7403f4f634735e6f99d88bb3c3790962930e802bee81081c7e790d42c5d55ddc,ac767c55694f4822a12b26e418329d55d2f6bccb8a6a9e1c99ddb99e24da1a61,validation,bridge,hard,adaptive_routing_on_insufficient_evidence,adaptive,True,1,53,3,0.5,0.3333333333333333,0.0,0.0,0.0,1.0,True,0.0,0.18333333333333335,1.053,0.31291693449020386,1,0
7403f4f634735e6f99d88bb3c3790962930e802bee81081c7e790d42c5d55ddc,ac767c55694f4822a12b26e418329d55d2f6bccb8a6a9e1c99ddb99e24da1a61,validation,bridge,hard,bm25_low_k,bm25,True,2,138,3,0.5,0.3333333333333333,0.0,0.0,0.0,0.5,True,0.0,0.15833333333333333,2.138,0.32508280128240585,2,0
7403f4f634735e6f99d88bb3c3790962930e802bee81081c7e790d42c5d55ddc,ac767c55694f4822a12b26e418329d55d2f6bccb8a6a9e1c99ddb99e24da1a61,validation,bridge,hard,bm25_high_k,bm25,True,6,439,3,0.5,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,True,0.0,0.14166666666666666,6.439,0.34025032073259354,6,0
7403f4f634735e6f99d88bb3c3790962930e802bee81081c7e790d42c5d55ddc,ac767c55694f4822a12b26e418329d55d2f6bccb8a6a9e1c99ddb99e24da1a61,validation,bridge,hard,rerank_top_k,rerank,True,3,211,3,0.5,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,True,0.0,0.15,3.211,0.3615422174334526,3,0
7403f4f634735e6f99d88bb3c3790962930e802bee81081c7e790d42c5d55ddc,ac767c55694f4822a12b26e418329d55d2f6bccb8a6a9e1c99ddb99e24da1a61,validation,bridge,hard,static_default_policy,static,True,2,123,3,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,2.123,0.27579162269830704,2,0
7403f4f634735e6f99d88bb3c3790962930e802bee81081c7e790d42c5d55ddc,ac767c55694f4822a12b26e418329d55d2f6bccb8a6a9e1c99ddb99e24da1a61,validation,bridge,hard,rag_compass_optional,rag,True,3,171,3,0.5,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,True,0.0,0.15,3.171,0.29008369892835617,3,0
7403f4f634735e6f99d88bb3c3790962930e802bee81081c7e790d42c5d55ddc,ac767c55694f4822a12b26e418329d55d2f6bccb8a6a9e1c99ddb99e24da1a61,validation,bridge,hard,supporting_fact_aware_oracle_ceiling,supporting,False,2,131,3,1.0,1.0,1.0,1.0,1.0,1.0,False,1.0,1.0,2.1310000000000002,0.37062447518110275,2,0
f0b7c20806498540027fd1cdc2b126559fc5c75b3fa93b8ffc76856ef6fe4106,50db4cf98b8b5dafd766516ab2f8719dc919889d9a74a73c1b3e332fd36794af,calibration,comparison,hard,low_retrieval_single_context,low,True,1,116,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,1.116,0.46466756612062454,1,0
f0b7c20806498540027fd1cdc2b126559fc5c75b3fa93b8ffc76856ef6fe4106,50db4cf98b8b5dafd766516ab2f8719dc919889d9a74a73c1b3e332fd36794af,calibration,comparison,hard,expanded_retrieval_multi_context,expanded,True,4,414,2,1.0,1.0,1.0,1.0,1.0,0.5,False,1.0,0.9750000000000001,4.414,0.4514576867222786,4,0
f0b7c20806498540027fd1cdc2b126559fc5c75b3fa93b8ffc76856ef6fe4106,50db4cf98b8b5dafd766516ab2f8719dc919889d9a74a73c1b3e332fd36794af,calibration,comparison,hard,adaptive_routing_on_insufficient_evidence,adaptive,True,1,116,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,1.116,0.4575829952955246,1,0
f0b7c20806498540027fd1cdc2b126559fc5c75b3fa93b8ffc76856ef6fe4106,50db4cf98b8b5dafd766516ab2f8719dc919889d9a74a73c1b3e332fd36794af,calibration,comparison,hard,bm25_low_k,bm25,True,2,264,2,0.5,0.5,0.0,0.0,0.0,0.5,True,0.0,0.17500000000000002,2.2640000000000002,0.4159994423389435,2,0
f0b7c20806498540027fd1cdc2b126559fc5c75b3fa93b8ffc76856ef6fe4106,50db4cf98b8b5dafd766516ab2f8719dc919889d9a74a73c1b3e332fd36794af,calibration,comparison,hard,bm25_high_k,bm25,True,6,801,2,0.5,0.5,0.0,0.0,0.0,0.16666666666666666,True,0.0,0.15833333333333335,6.801,0.4147496074438095,6,0
f0b7c20806498540027fd1cdc2b126559fc5c75b3fa93b8ffc76856ef6fe4106,50db4cf98b8b5dafd766516ab2f8719dc919889d9a74a73c1b3e332fd36794af,calibration,comparison,hard,rerank_top_k,rerank,True,3,393,2,0.5,0.5,0.0,0.0,0.0,0.3333333333333333,True,0.0,0.16666666666666669,3.393,0.6287079304456711,3,0
f0b7c20806498540027fd1cdc2b126559fc5c75b3fa93b8ffc76856ef6fe4106,50db4cf98b8b5dafd766516ab2f8719dc919889d9a74a73c1b3e332fd36794af,calibration,comparison,hard,static_default_policy,static,True,2,295,2,0.5,0.5,1.0,1.0,1.0,0.5,False,1.0,0.8250000000000001,2.295,0.4282081499695778,2,0
f0b7c20806498540027fd1cdc2b126559fc5c75b3fa93b8ffc76856ef6fe4106,50db4cf98b8b5dafd766516ab2f8719dc919889d9a74a73c1b3e332fd36794af,calibration,comparison,hard,rag_compass_optional,rag,True,3,256,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,3.2560000000000002,0.41549932211637497,3,0
f0b7c20806498540027fd1cdc2b126559fc5c75b3fa93b8ffc76856ef6fe4106,50db4cf98b8b5dafd766516ab2f8719dc919889d9a74a73c1b3e332fd36794af,calibration,comparison,hard,supporting_fact_aware_oracle_ceiling,supporting,False,2,234,2,1.0,1.0,1.0,1.0,1.0,1.0,False,1.0,1.0,2.234,0.4137912765145302,2,0
4bb7b1884cdcfc35f8d7a5f145e897d743df295faadd7e7fb048d75940392709,6d98ebacb1a4d3a8526915fe8fc760035aa4e135e345a461ee439c0a60210c2b,calibration,bridge,hard,low_retrieval_single_context,low,True,1,65,3,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,1.065,0.3765830770134926,1,0
4bb7b1884cdcfc35f8d7a5f145e897d743df295faadd7e7fb048d75940392709,6d98ebacb1a4d3a8526915fe8fc760035aa4e135e345a461ee439c0a60210c2b,calibration,bridge,hard,expanded_retrieval_multi_context,expanded,True,4,260,3,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,4.26,0.4202499985694885,4,0
4bb7b1884cdcfc35f8d7a5f145e897d743df295faadd7e7fb048d75940392709,6d98ebacb1a4d3a8526915fe8fc760035aa4e135e345a461ee439c0a60210c2b,calibration,bridge,hard,adaptive_routing_on_insufficient_evidence,adaptive,True,1,65,3,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,1.065,0.3274576738476753,1,0
4bb7b1884cdcfc35f8d7a5f145e897d743df295faadd7e7fb048d75940392709,6d98ebacb1a4d3a8526915fe8fc760035aa4e135e345a461ee439c0a60210c2b,calibration,bridge,hard,bm25_low_k,bm25,True,2,178,3,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,2.178,0.3276672214269638,2,0
4bb7b1884cdcfc35f8d7a5f145e897d743df295faadd7e7fb048d75940392709,6d98ebacb1a4d3a8526915fe8fc760035aa4e135e345a461ee439c0a60210c2b,calibration,bridge,hard,bm25_high_k,bm25,True,6,526,3,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,6.526,0.2988753840327263,6,0
4bb7b1884cdcfc35f8d7a5f145e897d743df295faadd7e7fb048d75940392709,6d98ebacb1a4d3a8526915fe8fc760035aa4e135e345a461ee439c0a60210c2b,calibration,bridge,hard,rerank_top_k,rerank,True,3,286,3,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,3.286,0.4047499969601631,3,0
4bb7b1884cdcfc35f8d7a5f145e897d743df295faadd7e7fb048d75940392709,6d98ebacb1a4d3a8526915fe8fc760035aa4e135e345a461ee439c0a60210c2b,calibration,bridge,hard,static_default_policy,static,True,2,171,3,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,2.171,0.2999156713485718,2,0
4bb7b1884cdcfc35f8d7a5f145e897d743df295faadd7e7fb048d75940392709,6d98ebacb1a4d3a8526915fe8fc760035aa4e135e345a461ee439c0a60210c2b,calibration,bridge,hard,rag_compass_optional,rag,True,3,152,3,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,3.152,0.3081252798438072,3,0
4bb7b1884cdcfc35f8d7a5f145e897d743df295faadd7e7fb048d75940392709,6d98ebacb1a4d3a8526915fe8fc760035aa4e135e345a461ee439c0a60210c2b,calibration,bridge,hard,supporting_fact_aware_oracle_ceiling,supporting,False,2,247,3,1.0,1.0,1.0,1.0,1.0,1.0,False,1.0,1.0,2.247,0.29583368450403214,2,0
9703543c0e59a93399cd5d1d374975ecc77f785f774c5a2f8fd677ca57c9548c,5f0b5acf8eb2eb1f8304ea5d570b21a6298d274706f33df8c3046f463713f487,confirmatory_test,comparison,hard,low_retrieval_single_context,low,True,1,108,2,0.5,0.5,0.0,0.0,0.0,1.0,True,0.0,0.2,1.108,0.2916250377893448,1,0
9703543c0e59a93399cd5d1d374975ecc77f785f774c5a2f8fd677ca57c9548c,5f0b5acf8eb2eb1f8304ea5d570b21a6298d274706f33df8c3046f463713f487,confirmatory_test,comparison,hard,expanded_retrieval_multi_context,expanded,True,4,284,2,1.0,1.0,1.0,1.0,1.0,0.5,False,1.0,0.9750000000000001,4.284,0.2735406160354614,4,0
9703543c0e59a93399cd5d1d374975ecc77f785f774c5a2f8fd677ca57c9548c,5f0b5acf8eb2eb1f8304ea5d570b21a6298d274706f33df8c3046f463713f487,confirmatory_test,comparison,hard,adaptive_routing_on_insufficient_evidence,adaptive,True,1,108,2,0.5,0.5,0.0,0.0,0.0,1.0,True,0.0,0.2,1.108,0.27954205870628357,1,0
9703543c0e59a93399cd5d1d374975ecc77f785f774c5a2f8fd677ca57c9548c,5f0b5acf8eb2eb1f8304ea5d570b21a6298d274706f33df8c3046f463713f487,confirmatory_test,comparison,hard,bm25_low_k,bm25,True,2,165,2,1.0,1.0,1.0,1.0,1.0,1.0,False,1.0,1.0,2.165,0.2711247652769089,2,0
9703543c0e59a93399cd5d1d374975ecc77f785f774c5a2f8fd677ca57c9548c,5f0b5acf8eb2eb1f8304ea5d570b21a6298d274706f33df8c3046f463713f487,confirmatory_test,comparison,hard,bm25_high_k,bm25,True,6,521,2,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,False,1.0,0.9666666666666668,6.521,0.25737565010786057,6,0
9703543c0e59a93399cd5d1d374975ecc77f785f774c5a2f8fd677ca57c9548c,5f0b5acf8eb2eb1f8304ea5d570b21a6298d274706f33df8c3046f463713f487,confirmatory_test,comparison,hard,rerank_top_k,rerank,True,3,256,2,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,False,1.0,0.9833333333333334,3.2560000000000002,0.3344593569636345,3,0
9703543c0e59a93399cd5d1d374975ecc77f785f774c5a2f8fd677ca57c9548c,5f0b5acf8eb2eb1f8304ea5d570b21a6298d274706f33df8c3046f463713f487,confirmatory_test,comparison,hard,static_default_policy,static,True,2,136,2,0.5,0.5,0.0,0.0,0.0,0.5,True,0.0,0.17500000000000002,2.136,0.28404220938682556,2,0
9703543c0e59a93399cd5d1d374975ecc77f785f774c5a2f8fd677ca57c9548c,5f0b5acf8eb2eb1f8304ea5d570b21a6298d274706f33df8c3046f463713f487,confirmatory_test,comparison,hard,rag_compass_optional,rag,True,3,165,2,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,False,1.0,0.8166666666666668,3.165,0.31408295035362244,3,0
9703543c0e59a93399cd5d1d374975ecc77f785f774c5a2f8fd677ca57c9548c,5f0b5acf8eb2eb1f8304ea5d570b21a6298d274706f33df8c3046f463713f487,confirmatory_test,comparison,hard,supporting_fact_aware_oracle_ceiling,supporting,False,2,165,2,1.0,1.0,1.0,1.0,1.0,1.0,False,1.0,1.0,2.165,0.2926252782344818,2,0
02a5a99f1421b2df0ce86f14d0f8a9a874ec4bf5bf0e270dd41c82f05e746b4b,6f243ab26fed35bad7d1229b428203dd46952d0616a2c63f9195092ba1ba95d1,confirmatory_test,bridge,hard,low_retrieval_single_context,low,True,1,45,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,1.045,0.7136659696698189,1,0
02a5a99f1421b2df0ce86f14d0f8a9a874ec4bf5bf0e270dd41c82f05e746b4b,6f243ab26fed35bad7d1229b428203dd46952d0616a2c63f9195092ba1ba95d1,confirmatory_test,bridge,hard,expanded_retrieval_multi_context,expanded,True,4,408,2,0.5,0.5,1.0,1.0,1.0,0.25,False,1.0,0.8125,4.408,0.675584189593792,4,0
02a5a99f1421b2df0ce86f14d0f8a9a874ec4bf5bf0e270dd41c82f05e746b4b,6f243ab26fed35bad7d1229b428203dd46952d0616a2c63f9195092ba1ba95d1,confirmatory_test,bridge,hard,adaptive_routing_on_insufficient_evidence,adaptive,True,1,45,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,1.045,0.632917508482933,1,0
02a5a99f1421b2df0ce86f14d0f8a9a874ec4bf5bf0e270dd41c82f05e746b4b,6f243ab26fed35bad7d1229b428203dd46952d0616a2c63f9195092ba1ba95d1,confirmatory_test,bridge,hard,bm25_low_k,bm25,True,2,771,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,2.771,0.6015002727508545,2,0
02a5a99f1421b2df0ce86f14d0f8a9a874ec4bf5bf0e270dd41c82f05e746b4b,6f243ab26fed35bad7d1229b428203dd46952d0616a2c63f9195092ba1ba95d1,confirmatory_test,bridge,hard,bm25_high_k,bm25,True,6,1290,2,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,False,1.0,0.9666666666666668,7.29,0.6483327597379684,6,0
02a5a99f1421b2df0ce86f14d0f8a9a874ec4bf5bf0e270dd41c82f05e746b4b,6f243ab26fed35bad7d1229b428203dd46952d0616a2c63f9195092ba1ba95d1,confirmatory_test,bridge,hard,rerank_top_k,rerank,True,3,685,2,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,False,1.0,0.8166666666666668,3.685,0.8335830643773079,3,0
02a5a99f1421b2df0ce86f14d0f8a9a874ec4bf5bf0e270dd41c82f05e746b4b,6f243ab26fed35bad7d1229b428203dd46952d0616a2c63f9195092ba1ba95d1,confirmatory_test,bridge,hard,static_default_policy,static,True,2,593,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,2.593,0.6451671943068504,2,0
