query_id,query_text_hash,split,domain,question_type,static_or_dynamic,policy_id,source_policy_id,selected_endpoints,endpoint_count,api_call_count,api_failure_count,retry_count,total_latency_ms,p_endpoint_latency_ms,measured_cost_units,estimated_token_count,context_item_count,context_token_count,source_count,raw_quality_components,governance_eligible,governance_disqualification_reason,answer_correctness_score,evidence_support_score,abstention_score,answerability_score,final_quality_score,abstained,abstention_correct
crag_task_1_and_2_dev_v5_q_b842325c18a4538b,,validation,music,simple_w_condition,fast-changing,expanded_retrieval_multi_endpoint,top_k_high,/music/search_artist_entity_by_name|/music/search_song_entity_by_name,2,2,0,0,13.192620128393173,6.596310064196587,2.0,1280,20,1280,20,"{""mock_api_result_count"": 20, ""parent_raw_quality"": 0.9166666666666666, ""successful_call_count"": 2}",True,,0.9166666666666666,1.0,1.0,1.0,0.9416666666666665,False,True
crag_task_1_and_2_dev_v5_q_b842325c18a4538b,,validation,music,simple_w_condition,fast-changing,adaptive_routing_on_insufficient_evidence,retrieval_confidence_gating,/music/search_artist_entity_by_name,1,1,0,0,1.0172659531235695,1.0172659531235695,0.9,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8333333333333334, ""successful_call_count"": 1}",True,,0.8333333333333334,1.0,1.0,1.0,0.8833333333333334,False,True
crag_task_1_and_2_dev_v5_q_b842325c18a4538b,,validation,music,simple_w_condition,fast-changing,greedy_regression_aware_search,greedy_regression_aware_search,/music/search_artist_entity_by_name,1,1,0,0,0.9914571419358253,0.9914571419358253,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8333333333333334, ""successful_call_count"": 1}",True,,0.8333333333333334,1.0,1.0,1.0,0.8833333333333334,False,True
crag_task_1_and_2_dev_v5_q_b842325c18a4538b,,validation,music,simple_w_condition,fast-changing,optuna_tpe,optuna_tpe,/music/search_artist_entity_by_name|/music/search_song_entity_by_name|/open/search_entity_by_name,3,3,0,0,12.591659091413021,4.197219697137673,3.4499999999999997,1920,30,1920,30,"{""mock_api_result_count"": 30, ""parent_raw_quality"": 0.9166666666666666, ""successful_call_count"": 3}",True,,0.9166666666666666,1.0,1.0,1.0,0.9416666666666665,False,True
crag_task_1_and_2_dev_v5_q_b842325c18a4538b,,validation,music,simple_w_condition,fast-changing,rag_compass,ragtune_no_fork,/music/search_artist_entity_by_name,1,1,0,0,1.0533016175031662,1.0533016175031662,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8333333333333334, ""successful_call_count"": 1}",True,,0.8333333333333334,1.0,1.0,1.0,0.8833333333333334,False,True
crag_task_1_and_2_dev_v5_q_cc2afd8ffe9a2ef9,,validation,music,simple_w_condition,static,static_default_policy,static_default_rag_policy,/music/search_artist_entity_by_name,1,1,0,0,0.31892769038677216,0.31892769038677216,1.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.75, ""successful_call_count"": 1}",True,,0.75,1.0,1.0,1.0,0.8249999999999998,False,True
crag_task_1_and_2_dev_v5_q_cc2afd8ffe9a2ef9,,validation,music,simple_w_condition,static,low_retrieval_single_endpoint,top_k_low,/music/search_artist_entity_by_name,1,1,0,0,0.262431800365448,0.262431800365448,0.85,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.75, ""successful_call_count"": 1}",True,,0.75,1.0,1.0,1.0,0.8249999999999998,False,True
crag_task_1_and_2_dev_v5_q_cc2afd8ffe9a2ef9,,validation,music,simple_w_condition,static,expanded_retrieval_multi_endpoint,top_k_high,/music/search_artist_entity_by_name|/music/search_song_entity_by_name,2,2,0,0,0.7331827655434608,0.3665913827717304,2.0,1280,20,1280,20,"{""mock_api_result_count"": 20, ""parent_raw_quality"": 0.75, ""successful_call_count"": 2}",True,,0.75,1.0,1.0,1.0,0.8249999999999998,False,True
crag_task_1_and_2_dev_v5_q_cc2afd8ffe9a2ef9,,validation,music,simple_w_condition,static,adaptive_routing_on_insufficient_evidence,retrieval_confidence_gating,/music/search_artist_entity_by_name,1,1,0,0,0.26769936084747314,0.26769936084747314,0.9,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.75, ""successful_call_count"": 1}",True,,0.75,1.0,1.0,1.0,0.8249999999999998,False,True
crag_task_1_and_2_dev_v5_q_cc2afd8ffe9a2ef9,,validation,music,simple_w_condition,static,greedy_regression_aware_search,greedy_regression_aware_search,/music/search_artist_entity_by_name,1,1,0,0,0.2692015841603279,0.2692015841603279,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.75, ""successful_call_count"": 1}",True,,0.75,1.0,1.0,1.0,0.8249999999999998,False,True
crag_task_1_and_2_dev_v5_q_cc2afd8ffe9a2ef9,,validation,music,simple_w_condition,static,optuna_tpe,optuna_tpe,/music/search_artist_entity_by_name|/music/search_song_entity_by_name|/open/search_entity_by_name,3,3,0,0,1.1946866288781166,0.39822887629270554,3.4499999999999997,1280,20,1280,20,"{""mock_api_result_count"": 20, ""parent_raw_quality"": 0.6666666666666666, ""successful_call_count"": 3}",True,,0.6666666666666666,1.0,1.0,1.0,0.7666666666666666,False,True
crag_task_1_and_2_dev_v5_q_cc2afd8ffe9a2ef9,,validation,music,simple_w_condition,static,rag_compass,ragtune_no_fork,/music/search_artist_entity_by_name,1,1,0,0,0.2646045759320259,0.2646045759320259,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.75, ""successful_call_count"": 1}",True,,0.75,1.0,1.0,1.0,0.8249999999999998,False,True
crag_task_1_and_2_dev_v5_q_1ce6863834852442,,validation,open,aggregation,slow-changing,static_default_policy,static_default_rag_policy,/open/search_entity_by_name,1,1,0,0,1.6893353313207626,1.6893353313207626,1.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8333333333333334, ""successful_call_count"": 1}",True,,0.8333333333333334,1.0,1.0,1.0,0.8833333333333334,False,True
crag_task_1_and_2_dev_v5_q_1ce6863834852442,,validation,open,aggregation,slow-changing,low_retrieval_single_endpoint,top_k_low,/open/search_entity_by_name,1,1,0,0,1.78634375333786,1.78634375333786,0.85,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8333333333333334, ""successful_call_count"": 1}",True,,0.8333333333333334,1.0,1.0,1.0,0.8833333333333334,False,True
crag_task_1_and_2_dev_v5_q_1ce6863834852442,,validation,open,aggregation,slow-changing,expanded_retrieval_multi_endpoint,top_k_high,/open/search_entity_by_name|/open/get_entity,2,2,0,0,2.009875141084194,1.004937570542097,2.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.7083333333333334, ""successful_call_count"": 2}",True,,0.7083333333333334,1.0,1.0,1.0,0.7958333333333333,False,True
crag_task_1_and_2_dev_v5_q_1ce6863834852442,,validation,open,aggregation,slow-changing,adaptive_routing_on_insufficient_evidence,retrieval_confidence_gating,/open/search_entity_by_name,1,1,0,0,1.6473708674311638,1.6473708674311638,0.9,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8333333333333334, ""successful_call_count"": 1}",True,,0.8333333333333334,1.0,1.0,1.0,0.8833333333333334,False,True
crag_task_1_and_2_dev_v5_q_1ce6863834852442,,validation,open,aggregation,slow-changing,greedy_regression_aware_search,greedy_regression_aware_search,/open/search_entity_by_name,1,1,0,0,1.6674716025590897,1.6674716025590897,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8333333333333334, ""successful_call_count"": 1}",True,,0.8333333333333334,1.0,1.0,1.0,0.8833333333333334,False,True
crag_task_1_and_2_dev_v5_q_1ce6863834852442,,validation,open,aggregation,slow-changing,optuna_tpe,optuna_tpe,/open/search_entity_by_name|/open/get_entity,2,2,0,0,1.9063465297222137,0.9531732648611069,2.3,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.7083333333333334, ""successful_call_count"": 2}",True,,0.7083333333333334,1.0,1.0,1.0,0.7958333333333333,False,True
crag_task_1_and_2_dev_v5_q_1ce6863834852442,,validation,open,aggregation,slow-changing,rag_compass,ragtune_no_fork,/open/search_entity_by_name,1,1,0,0,1.650465652346611,1.650465652346611,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8333333333333334, ""successful_call_count"": 1}",True,,0.8333333333333334,1.0,1.0,1.0,0.8833333333333334,False,True
crag_task_1_and_2_dev_v5_q_1d3a37e9d2d77af6,,validation,open,aggregation,slow-changing,static_default_policy,static_default_rag_policy,/open/search_entity_by_name,1,1,0,0,1.6462188214063644,1.6462188214063644,1.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.7833333333333333, ""successful_call_count"": 1}",True,,0.7833333333333333,1.0,1.0,1.0,0.8483333333333333,False,True
crag_task_1_and_2_dev_v5_q_1d3a37e9d2d77af6,,validation,open,aggregation,slow-changing,low_retrieval_single_endpoint,top_k_low,/open/search_entity_by_name,1,1,0,0,1.6697552055120468,1.6697552055120468,0.85,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.7833333333333333, ""successful_call_count"": 1}",True,,0.7833333333333333,1.0,1.0,1.0,0.8483333333333333,False,True
crag_task_1_and_2_dev_v5_q_1d3a37e9d2d77af6,,validation,open,aggregation,slow-changing,expanded_retrieval_multi_endpoint,top_k_high,/open/search_entity_by_name|/open/get_entity,2,2,0,0,1.9296230748295784,0.9648115374147892,2.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.6583333333333333, ""successful_call_count"": 2}",True,,0.6583333333333333,1.0,1.0,1.0,0.7608333333333334,False,True
crag_task_1_and_2_dev_v5_q_1d3a37e9d2d77af6,,validation,open,aggregation,slow-changing,adaptive_routing_on_insufficient_evidence,retrieval_confidence_gating,/open/search_entity_by_name,1,1,0,0,1.666860654950142,1.666860654950142,0.9,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.7833333333333333, ""successful_call_count"": 1}",True,,0.7833333333333333,1.0,1.0,1.0,0.8483333333333333,False,True
crag_task_1_and_2_dev_v5_q_1d3a37e9d2d77af6,,validation,open,aggregation,slow-changing,greedy_regression_aware_search,greedy_regression_aware_search,/open/search_entity_by_name,1,1,0,0,1.6331598162651062,1.6331598162651062,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.7833333333333333, ""successful_call_count"": 1}",True,,0.7833333333333333,1.0,1.0,1.0,0.8483333333333333,False,True
crag_task_1_and_2_dev_v5_q_1d3a37e9d2d77af6,,validation,open,aggregation,slow-changing,optuna_tpe,optuna_tpe,/open/search_entity_by_name|/open/get_entity,2,2,0,0,1.8924567848443985,0.9462283924221992,2.3,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.6583333333333333, ""successful_call_count"": 2}",True,,0.6583333333333333,1.0,1.0,1.0,0.7608333333333334,False,True
crag_task_1_and_2_dev_v5_q_1d3a37e9d2d77af6,,validation,open,aggregation,slow-changing,rag_compass,ragtune_no_fork,/open/search_entity_by_name,1,1,0,0,1.6639959067106247,1.6639959067106247,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.7833333333333333, ""successful_call_count"": 1}",True,,0.7833333333333333,1.0,1.0,1.0,0.8483333333333333,False,True
crag_task_1_and_2_dev_v5_q_4fb510226c7038fe,,validation,open,aggregation,static,static_default_policy,static_default_rag_policy,/open/search_entity_by_name,1,1,0,0,1.6831858083605766,1.6831858083605766,1.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.888888888888889, ""successful_call_count"": 1}",True,,0.888888888888889,1.0,1.0,1.0,0.9222222222222222,False,True
crag_task_1_and_2_dev_v5_q_4fb510226c7038fe,,validation,open,aggregation,static,low_retrieval_single_endpoint,top_k_low,/open/search_entity_by_name,1,1,0,0,1.6794297844171524,1.6794297844171524,0.85,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.888888888888889, ""successful_call_count"": 1}",True,,0.888888888888889,1.0,1.0,1.0,0.9222222222222222,False,True
crag_task_1_and_2_dev_v5_q_4fb510226c7038fe,,validation,open,aggregation,static,expanded_retrieval_multi_endpoint,top_k_high,/open/search_entity_by_name|/open/get_entity,2,2,0,0,1.9441153854131699,0.9720576927065849,2.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.763888888888889, ""successful_call_count"": 2}",True,,0.763888888888889,1.0,1.0,1.0,0.8347222222222223,False,True
crag_task_1_and_2_dev_v5_q_4fb510226c7038fe,,validation,open,aggregation,static,adaptive_routing_on_insufficient_evidence,retrieval_confidence_gating,/open/search_entity_by_name,1,1,0,0,1.6422029584646225,1.6422029584646225,0.9,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.888888888888889, ""successful_call_count"": 1}",True,,0.888888888888889,1.0,1.0,1.0,0.9222222222222222,False,True
crag_task_1_and_2_dev_v5_q_4fb510226c7038fe,,validation,open,aggregation,static,greedy_regression_aware_search,greedy_regression_aware_search,/open/search_entity_by_name,1,1,0,0,1.64895411580801,1.64895411580801,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.888888888888889, ""successful_call_count"": 1}",True,,0.888888888888889,1.0,1.0,1.0,0.9222222222222222,False,True
crag_task_1_and_2_dev_v5_q_4fb510226c7038fe,,validation,open,aggregation,static,optuna_tpe,optuna_tpe,/open/search_entity_by_name|/open/get_entity,2,2,0,0,1.885545440018177,0.9427727200090885,2.3,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.763888888888889, ""successful_call_count"": 2}",True,,0.763888888888889,1.0,1.0,1.0,0.8347222222222223,False,True
crag_task_1_and_2_dev_v5_q_4fb510226c7038fe,,validation,open,aggregation,static,rag_compass,ragtune_no_fork,/open/search_entity_by_name,1,1,0,0,1.6314871609210968,1.6314871609210968,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.888888888888889, ""successful_call_count"": 1}",True,,0.888888888888889,1.0,1.0,1.0,0.9222222222222222,False,True
crag_task_1_and_2_dev_v5_q_5997bd4df8b745f3,,validation,open,aggregation,fast-changing,static_default_policy,static_default_rag_policy,/open/search_entity_by_name,1,1,0,0,1.694132573902607,1.694132573902607,1.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.75, ""successful_call_count"": 1}",True,,0.75,1.0,1.0,1.0,0.8249999999999998,False,True
crag_task_1_and_2_dev_v5_q_5997bd4df8b745f3,,validation,open,aggregation,fast-changing,low_retrieval_single_endpoint,top_k_low,/open/search_entity_by_name,1,1,0,0,1.6660988330841064,1.6660988330841064,0.85,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.75, ""successful_call_count"": 1}",True,,0.75,1.0,1.0,1.0,0.8249999999999998,False,True
crag_task_1_and_2_dev_v5_q_5997bd4df8b745f3,,validation,open,aggregation,fast-changing,expanded_retrieval_multi_endpoint,top_k_high,/open/search_entity_by_name|/open/get_entity,2,2,0,0,2.068054862320423,1.0340274311602116,2.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.625, ""successful_call_count"": 2}",True,,0.625,1.0,1.0,1.0,0.7374999999999999,False,True
crag_task_1_and_2_dev_v5_q_5997bd4df8b745f3,,validation,open,aggregation,fast-changing,adaptive_routing_on_insufficient_evidence,retrieval_confidence_gating,/open/search_entity_by_name,1,1,0,0,1.7133615911006927,1.7133615911006927,0.9,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.75, ""successful_call_count"": 1}",True,,0.75,1.0,1.0,1.0,0.8249999999999998,False,True
crag_task_1_and_2_dev_v5_q_5997bd4df8b745f3,,validation,open,aggregation,fast-changing,greedy_regression_aware_search,greedy_regression_aware_search,/open/search_entity_by_name,1,1,0,0,1.6933605074882507,1.6933605074882507,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.75, ""successful_call_count"": 1}",True,,0.75,1.0,1.0,1.0,0.8249999999999998,False,True
crag_task_1_and_2_dev_v5_q_5997bd4df8b745f3,,validation,open,aggregation,fast-changing,optuna_tpe,optuna_tpe,/open/search_entity_by_name|/open/get_entity,2,2,0,0,1.8585240468382835,0.9292620234191418,2.3,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.625, ""successful_call_count"": 2}",True,,0.625,1.0,1.0,1.0,0.7374999999999999,False,True
crag_task_1_and_2_dev_v5_q_5997bd4df8b745f3,,validation,open,aggregation,fast-changing,rag_compass,ragtune_no_fork,/open/search_entity_by_name,1,1,0,0,1.6601504758000374,1.6601504758000374,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.75, ""successful_call_count"": 1}",True,,0.75,1.0,1.0,1.0,0.8249999999999998,False,True
crag_task_1_and_2_dev_v5_q_5d5583c46804f435,,validation,open,aggregation,fast-changing,static_default_policy,static_default_rag_policy,/open/search_entity_by_name,1,1,0,0,1.2280503287911415,1.2280503287911415,1.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.7916666666666666, ""successful_call_count"": 1}",True,,0.7916666666666666,1.0,1.0,1.0,0.8541666666666666,False,True
crag_task_1_and_2_dev_v5_q_5d5583c46804f435,,validation,open,aggregation,fast-changing,low_retrieval_single_endpoint,top_k_low,/open/search_entity_by_name,1,1,0,0,1.2537585571408272,1.2537585571408272,0.85,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.7916666666666666, ""successful_call_count"": 1}",True,,0.7916666666666666,1.0,1.0,1.0,0.8541666666666666,False,True
crag_task_1_and_2_dev_v5_q_5d5583c46804f435,,validation,open,aggregation,fast-changing,expanded_retrieval_multi_endpoint,top_k_high,/open/search_entity_by_name|/open/get_entity,2,2,0,0,1.4244196936488152,0.7122098468244076,2.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.6666666666666666, ""successful_call_count"": 2}",True,,0.6666666666666666,1.0,1.0,1.0,0.7666666666666666,False,True
crag_task_1_and_2_dev_v5_q_5d5583c46804f435,,validation,open,aggregation,fast-changing,adaptive_routing_on_insufficient_evidence,retrieval_confidence_gating,/open/search_entity_by_name,1,1,0,0,1.2095514684915543,1.2095514684915543,0.9,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.7916666666666666, ""successful_call_count"": 1}",True,,0.7916666666666666,1.0,1.0,1.0,0.8541666666666666,False,True
crag_task_1_and_2_dev_v5_q_5d5583c46804f435,,validation,open,aggregation,fast-changing,greedy_regression_aware_search,greedy_regression_aware_search,/open/search_entity_by_name,1,1,0,0,1.2200763449072838,1.2200763449072838,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.7916666666666666, ""successful_call_count"": 1}",True,,0.7916666666666666,1.0,1.0,1.0,0.8541666666666666,False,True
crag_task_1_and_2_dev_v5_q_5d5583c46804f435,,validation,open,aggregation,fast-changing,optuna_tpe,optuna_tpe,/open/search_entity_by_name|/open/get_entity,2,2,0,0,1.4218473806977272,0.7109236903488636,2.3,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.6666666666666666, ""successful_call_count"": 2}",True,,0.6666666666666666,1.0,1.0,1.0,0.7666666666666666,False,True
crag_task_1_and_2_dev_v5_q_5d5583c46804f435,,validation,open,aggregation,fast-changing,rag_compass,ragtune_no_fork,/open/search_entity_by_name,1,1,0,0,1.245526596903801,1.245526596903801,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.7916666666666666, ""successful_call_count"": 1}",True,,0.7916666666666666,1.0,1.0,1.0,0.8541666666666666,False,True
crag_task_1_and_2_dev_v5_q_649be16456c41dd2,,validation,open,aggregation,static,static_default_policy,static_default_rag_policy,/open/search_entity_by_name,1,1,0,0,1.5152087435126305,1.5152087435126305,1.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8333333333333334, ""successful_call_count"": 1}",True,,0.8333333333333334,1.0,1.0,1.0,0.8833333333333334,False,True
crag_task_1_and_2_dev_v5_q_649be16456c41dd2,,validation,open,aggregation,static,low_retrieval_single_endpoint,top_k_low,/open/search_entity_by_name,1,1,0,0,1.520277000963688,1.520277000963688,0.85,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8333333333333334, ""successful_call_count"": 1}",True,,0.8333333333333334,1.0,1.0,1.0,0.8833333333333334,False,True
crag_task_1_and_2_dev_v5_q_649be16456c41dd2,,validation,open,aggregation,static,expanded_retrieval_multi_endpoint,top_k_high,/open/search_entity_by_name|/open/get_entity,2,2,0,0,1.7164573073387146,0.8582286536693573,2.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.7083333333333334, ""successful_call_count"": 2}",True,,0.7083333333333334,1.0,1.0,1.0,0.7958333333333333,False,True
crag_task_1_and_2_dev_v5_q_649be16456c41dd2,,validation,open,aggregation,static,adaptive_routing_on_insufficient_evidence,retrieval_confidence_gating,/open/search_entity_by_name,1,1,0,0,1.58797949552536,1.58797949552536,0.9,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8333333333333334, ""successful_call_count"": 1}",True,,0.8333333333333334,1.0,1.0,1.0,0.8833333333333334,False,True
crag_task_1_and_2_dev_v5_q_649be16456c41dd2,,validation,open,aggregation,static,greedy_regression_aware_search,greedy_regression_aware_search,/open/search_entity_by_name,1,1,0,0,1.5091197565197945,1.5091197565197945,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8333333333333334, ""successful_call_count"": 1}",True,,0.8333333333333334,1.0,1.0,1.0,0.8833333333333334,False,True
crag_task_1_and_2_dev_v5_q_649be16456c41dd2,,validation,open,aggregation,static,optuna_tpe,optuna_tpe,/open/search_entity_by_name|/open/get_entity,2,2,0,0,1.7263619229197502,0.8631809614598751,2.3,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.7083333333333334, ""successful_call_count"": 2}",True,,0.7083333333333334,1.0,1.0,1.0,0.7958333333333333,False,True
crag_task_1_and_2_dev_v5_q_649be16456c41dd2,,validation,open,aggregation,static,rag_compass,ragtune_no_fork,/open/search_entity_by_name,1,1,0,0,1.505824737250805,1.505824737250805,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8333333333333334, ""successful_call_count"": 1}",True,,0.8333333333333334,1.0,1.0,1.0,0.8833333333333334,False,True
crag_task_1_and_2_dev_v5_q_6f5e58b02a4873e4,,validation,open,aggregation,static,static_default_policy,static_default_rag_policy,/open/search_entity_by_name,1,1,0,0,1.2174434959888458,1.2174434959888458,1.0,64,1,64,1,"{""mock_api_result_count"": 1, ""parent_raw_quality"": 0.78125, ""successful_call_count"": 1}",True,,0.78125,0.2,1.0,1.0,0.686875,False,True
crag_task_1_and_2_dev_v5_q_6f5e58b02a4873e4,,validation,open,aggregation,static,low_retrieval_single_endpoint,top_k_low,/open/search_entity_by_name,1,1,0,0,1.2378143146634102,1.2378143146634102,0.85,64,1,64,1,"{""mock_api_result_count"": 1, ""parent_raw_quality"": 0.78125, ""successful_call_count"": 1}",True,,0.78125,0.2,1.0,1.0,0.686875,False,True
crag_task_1_and_2_dev_v5_q_6f5e58b02a4873e4,,validation,open,aggregation,static,expanded_retrieval_multi_endpoint,top_k_high,/open/search_entity_by_name|/open/get_entity,2,2,0,0,1.3921009376645088,0.6960504688322544,2.0,64,1,64,1,"{""mock_api_result_count"": 1, ""parent_raw_quality"": 0.65625, ""successful_call_count"": 2}",True,,0.65625,0.1,1.0,1.0,0.579375,False,True
crag_task_1_and_2_dev_v5_q_6f5e58b02a4873e4,,validation,open,aggregation,static,adaptive_routing_on_insufficient_evidence,retrieval_confidence_gating,/open/search_entity_by_name,1,1,0,0,1.1939071118831635,1.1939071118831635,0.9,64,1,64,1,"{""mock_api_result_count"": 1, ""parent_raw_quality"": 0.78125, ""successful_call_count"": 1}",True,,0.78125,0.2,1.0,1.0,0.686875,False,True
crag_task_1_and_2_dev_v5_q_6f5e58b02a4873e4,,validation,open,aggregation,static,greedy_regression_aware_search,greedy_regression_aware_search,/open/search_entity_by_name,1,1,0,0,1.1754175648093224,1.1754175648093224,0.95,64,1,64,1,"{""mock_api_result_count"": 1, ""parent_raw_quality"": 0.78125, ""successful_call_count"": 1}",True,,0.78125,0.2,1.0,1.0,0.686875,False,True
crag_task_1_and_2_dev_v5_q_6f5e58b02a4873e4,,validation,open,aggregation,static,optuna_tpe,optuna_tpe,/open/search_entity_by_name|/open/get_entity,2,2,0,0,1.4010146260261536,0.7005073130130768,2.3,64,1,64,1,"{""mock_api_result_count"": 1, ""parent_raw_quality"": 0.65625, ""successful_call_count"": 2}",True,,0.65625,0.1,1.0,1.0,0.579375,False,True
crag_task_1_and_2_dev_v5_q_6f5e58b02a4873e4,,validation,open,aggregation,static,rag_compass,ragtune_no_fork,/open/search_entity_by_name,1,1,0,0,1.2427419424057007,1.2427419424057007,0.95,64,1,64,1,"{""mock_api_result_count"": 1, ""parent_raw_quality"": 0.78125, ""successful_call_count"": 1}",True,,0.78125,0.2,1.0,1.0,0.686875,False,True
crag_task_1_and_2_dev_v5_q_8b7e2fbd7acbc357,,validation,open,aggregation,slow-changing,static_default_policy,static_default_rag_policy,/open/search_entity_by_name,1,1,0,0,1.5123942866921425,1.5123942866921425,1.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8, ""successful_call_count"": 1}",True,,0.8,1.0,1.0,1.0,0.86,False,True
crag_task_1_and_2_dev_v5_q_8b7e2fbd7acbc357,,validation,open,aggregation,slow-changing,low_retrieval_single_endpoint,top_k_low,/open/search_entity_by_name,1,1,0,0,1.5066461637616158,1.5066461637616158,0.85,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8, ""successful_call_count"": 1}",True,,0.8,1.0,1.0,1.0,0.86,False,True
crag_task_1_and_2_dev_v5_q_8b7e2fbd7acbc357,,validation,open,aggregation,slow-changing,expanded_retrieval_multi_endpoint,top_k_high,/open/search_entity_by_name|/open/get_entity,2,2,0,0,1.7249202355742455,0.8624601177871227,2.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.675, ""successful_call_count"": 2}",True,,0.675,1.0,1.0,1.0,0.7725,False,True
crag_task_1_and_2_dev_v5_q_8b7e2fbd7acbc357,,validation,open,aggregation,slow-changing,adaptive_routing_on_insufficient_evidence,retrieval_confidence_gating,/open/search_entity_by_name,1,1,0,0,1.5320749953389168,1.5320749953389168,0.9,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8, ""successful_call_count"": 1}",True,,0.8,1.0,1.0,1.0,0.86,False,True
crag_task_1_and_2_dev_v5_q_8b7e2fbd7acbc357,,validation,open,aggregation,slow-changing,greedy_regression_aware_search,greedy_regression_aware_search,/open/search_entity_by_name,1,1,0,0,1.6101635992527008,1.6101635992527008,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8, ""successful_call_count"": 1}",True,,0.8,1.0,1.0,1.0,0.86,False,True
crag_task_1_and_2_dev_v5_q_8b7e2fbd7acbc357,,validation,open,aggregation,slow-changing,optuna_tpe,optuna_tpe,/open/search_entity_by_name|/open/get_entity,2,2,0,0,1.7757369205355644,0.8878684602677822,2.3,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.675, ""successful_call_count"": 2}",True,,0.675,1.0,1.0,1.0,0.7725,False,True
